Time [yyyy.MM.dd HH:mm:ss],NH4 [gN/m3]
2023.03.20 00:00:00,0.001
2023.05.22 00:00:00,0.001
2023.09.11 00:00:00,0.007
2023.11.13 00:00:00,0.0067
2024.03.19 00:00:00,0.009
2024.05.21 00:00:00,0.011
2024.09.09 00:00:00,0.0051
2024.11.11 00:00:00,0.001







