Time [yyyy.MM.dd HH:mm:ss],NO3 [gN/m3]
2022.09.12 00:00:00,0.097
2023.03.20 00:00:00,0.12
2023.05.22 00:00:00,0.092
2023.09.11 00:00:00,0.097
2023.11.13 00:00:00,0.079
2024.03.19 00:00:00,0.087
2024.05.21 00:00:00,0.11
2024.09.09 00:00:00,0.11
2024.11.11 00:00:00,0.09
