Time [yyyy.MM.dd HH:mm:ss],NH4 [gN/m3]
2024.08.03 17:00:00,4.24235668106E-06
2024.08.03 18:00:00,4.81154529552E-06
2024.08.03 19:00:00,5.39232269148E-06
2024.08.03 20:00:00,5.87422618992E-06
2024.08.03 21:00:00,6.18195554125E-06
2024.08.03 22:00:00,6.48904551781E-06
2024.08.03 23:00:00,6.89585976943E-06
2024.08.04 00:00:00,7.33050728741E-06
2024.08.04 01:00:00,7.77775403549E-06
2024.08.04 02:00:00,8.1673006207E-06
2024.08.04 03:00:00,8.46003149491E-06
2024.08.04 04:00:00,8.71434986038E-06
2024.08.04 05:00:00,9.01995190361E-06
2024.08.04 06:00:00,9.35380376177E-06
2024.08.04 07:00:00,9.69396205619E-06
2024.08.04 08:00:00,1.00320285128E-05
2024.08.04 09:00:00,1.02596422948E-05
2024.08.04 10:00:00,1.03667007352E-05
2024.08.04 11:00:00,1.04607051981E-05
2024.08.04 12:00:00,1.0956299775E-05
2024.08.04 13:00:00,1.24839043565E-05
2024.08.04 14:00:00,1.5120423086E-05
2024.08.04 15:00:00,1.79758826562E-05
2024.08.04 16:00:00,1.97507197299E-05
2024.08.04 17:00:00,1.99229853024E-05
2024.08.04 18:00:00,1.89793918253E-05
2024.08.04 19:00:00,1.76852645382E-05
2024.08.04 20:00:00,1.61532680067E-05
2024.08.04 21:00:00,1.47618693518E-05
2024.08.04 22:00:00,1.35991049319E-05
2024.08.04 23:00:00,1.26905897559E-05
2024.08.05 00:00:00,1.19427149912E-05
2024.08.05 01:00:00,1.13692549348E-05
2024.08.05 02:00:00,1.09958973553E-05
2024.08.05 03:00:00,1.08354761323E-05
2024.08.05 04:00:00,1.07869300336E-05
2024.08.05 05:00:00,1.07954328996E-05
2024.08.05 06:00:00,1.08916447061E-05
2024.08.05 07:00:00,1.10417013275E-05
2024.08.05 08:00:00,1.11923709483E-05
2024.08.05 09:00:00,1.13252463052E-05
2024.08.05 10:00:00,1.14579988804E-05
2024.08.05 11:00:00,1.16197170428E-05
2024.08.05 12:00:00,1.19087744679E-05
2024.08.05 13:00:00,1.26248742163E-05
2024.08.05 14:00:00,1.38616906042E-05
2024.08.05 15:00:00,1.49283159772E-05
2024.08.05 16:00:00,1.55166198965E-05
2024.08.05 17:00:00,1.57000540639E-05
2024.08.05 18:00:00,1.56708028953E-05
2024.08.05 19:00:00,1.55720317707E-05
2024.08.05 20:00:00,1.53310847963E-05
2024.08.05 21:00:00,1.50263122123E-05
2024.08.05 22:00:00,1.46323800436E-05
2024.08.05 23:00:00,1.41814734889E-05
2024.08.06 00:00:00,1.3819594642E-05
2024.08.06 01:00:00,1.35736772791E-05
2024.08.06 02:00:00,1.34639349199E-05
2024.08.06 03:00:00,1.33853327497E-05
2024.08.06 04:00:00,1.31246815727E-05
2024.08.06 05:00:00,1.27315433929E-05
2024.08.06 06:00:00,1.2260308722E-05
2024.08.06 07:00:00,1.17432155093E-05
2024.08.06 08:00:00,1.12373354568E-05
2024.08.06 09:00:00,1.08371623355E-05
2024.08.06 10:00:00,1.054216591E-05
2024.08.06 11:00:00,1.03152806332E-05
2024.08.06 12:00:00,1.0170270798E-05
2024.08.06 13:00:00,1.01305358839E-05
2024.08.06 14:00:00,1.02320118458E-05
2024.08.06 15:00:00,1.06878678707E-05
2024.08.06 16:00:00,1.1413694665E-05
2024.08.06 17:00:00,1.23096497191E-05
2024.08.06 18:00:00,1.31638853418E-05
