Time [yyyy.MM.dd HH:mm:ss],NH4 [gN/m3]
2024.09.05 05:00:00,2.69410094234E-07
2024.09.05 06:00:00,2.6962601396E-07
2024.09.05 07:00:00,2.69845997991E-07
2024.09.05 08:00:00,2.70033723382E-07
2024.09.05 09:00:00,2.7000044156E-07
2024.09.05 10:00:00,2.69850715995E-07
2024.09.05 11:00:00,2.69671801334E-07
2024.09.05 12:00:00,2.6952326948E-07
2024.09.05 13:00:00,2.69413135356E-07
2024.09.05 14:00:00,2.69407223641E-07
2024.09.05 15:00:00,2.6942799991E-07
2024.09.05 16:00:00,2.69297515842E-07
2024.09.05 17:00:00,2.69086228855E-07
2024.09.05 18:00:00,2.68906461542E-07
2024.09.05 19:00:00,2.68812186732E-07
2024.09.05 20:00:00,2.68796469527E-07
2024.09.05 21:00:00,2.6880832138E-07
2024.09.05 22:00:00,2.68821224836E-07
2024.09.05 23:00:00,2.68874117637E-07
2024.09.06 00:00:00,2.68969643002E-07
2024.09.06 01:00:00,2.69119965424E-07
2024.09.06 02:00:00,2.69277933285E-07
2024.09.06 03:00:00,2.69500532113E-07
2024.09.06 04:00:00,2.69738961833E-07
2024.09.06 05:00:00,2.70018489346E-07
2024.09.06 06:00:00,2.70307310757E-07
2024.09.06 07:00:00,2.70601674401E-07
2024.09.06 08:00:00,2.70947197123E-07
2024.09.06 09:00:00,2.71289451348E-07
2024.09.06 10:00:00,2.71570485211E-07
2024.09.06 11:00:00,2.71961141607E-07
2024.09.06 12:00:00,2.7235972766E-07
2024.09.06 13:00:00,2.72585339189E-07
2024.09.06 14:00:00,2.7279517667E-07
2024.09.06 15:00:00,2.72997368711E-07
2024.09.06 16:00:00,2.73742358559E-07
2024.09.06 17:00:00,2.74044879234E-07
2024.09.06 18:00:00,2.74290982816E-07
2024.09.06 19:00:00,2.74444118986E-07
2024.09.06 20:00:00,2.74506078313E-07
2024.09.06 21:00:00,2.74573949355E-07
2024.09.06 22:00:00,2.74619793572E-07
2024.09.06 23:00:00,2.74704518688E-07
2024.09.07 00:00:00,2.74772474995E-07
2024.09.07 01:00:00,2.74645998388E-07
2024.09.07 02:00:00,2.7476107789E-07
2024.09.07 03:00:00,2.75346678791E-07
2024.09.07 04:00:00,2.7505802791E-07
2024.09.07 05:00:00,2.75211220924E-07
2024.09.07 06:00:00,2.75028156693E-07
2024.09.07 07:00:00,2.75487764156E-07
2024.09.07 08:00:00,2.75917273029E-07
2024.09.07 09:00:00,2.76245941677E-07
2024.09.07 10:00:00,2.7697538485E-07
2024.09.07 11:00:00,2.77184938113E-07
2024.09.07 12:00:00,2.77384202718E-07
2024.09.07 13:00:00,2.77613452226E-07
2024.09.07 14:00:00,2.77849949271E-07
2024.09.07 15:00:00,2.779425472E-07
2024.09.07 16:00:00,2.78352274563E-07
