Time [yyyy.MM.dd HH:mm:ss],OXY [g/m3]
2024.08.06 19:00:00,10.0667333603
2024.08.06 20:00:00,10.064997673
2024.08.06 21:00:00,10.0629520416
2024.08.06 22:00:00,10.0614347458
2024.08.06 23:00:00,10.0604801178
2024.08.07 00:00:00,10.0602169037
2024.08.07 01:00:00,10.0611228943
2024.08.07 02:00:00,10.0631427765
2024.08.07 03:00:00,10.0649499893
2024.08.07 04:00:00,10.0662002563
2024.08.07 05:00:00,10.0668554306
2024.08.07 06:00:00,10.0669746399
2024.08.07 07:00:00,10.0673561096
2024.08.07 08:00:00,10.0678625107
2024.08.07 09:00:00,10.0683240891
2024.08.07 10:00:00,10.0686101913
2024.08.07 11:00:00,10.0687494278
2024.08.07 12:00:00,10.0688009262
2024.08.07 13:00:00,10.0684127808
2024.08.07 14:00:00,10.0678329468
2024.08.07 15:00:00,10.0673475266
2024.08.07 16:00:00,10.0672235489
2024.08.07 17:00:00,10.0677061081
2024.08.07 18:00:00,10.0681743622
2024.08.07 19:00:00,10.0684146881
2024.08.07 20:00:00,10.0684595108
2024.08.07 21:00:00,10.0685033798
2024.08.07 22:00:00,10.0685653687
2024.08.07 23:00:00,10.0681648254
2024.08.08 00:00:00,10.0686206818
2024.08.08 01:00:00,10.0689210892
2024.08.08 02:00:00,10.0689706802
2024.08.08 03:00:00,10.0687236786
2024.08.08 04:00:00,10.0685529709
2024.08.08 05:00:00,10.068488121
2024.08.08 06:00:00,10.0681495667
2024.08.08 07:00:00,10.0679111481
2024.08.08 08:00:00,10.0676183701
2024.08.08 09:00:00,10.0671157837
2024.08.08 10:00:00,10.0658893585
2024.08.08 11:00:00,10.0620956421
2024.08.08 12:00:00,10.0539503098
2024.08.08 13:00:00,10.0444784164
2024.08.08 14:00:00,10.0390844345
2024.08.08 15:00:00,10.0366029739
2024.08.08 16:00:00,10.0327558517
2024.08.08 17:00:00,10.0271806717
2024.08.08 18:00:00,10.0232172012
2024.08.08 19:00:00,10.0233011246
2024.08.08 20:00:00,10.0263900757
2024.08.08 21:00:00,10.0308294296
2024.08.08 22:00:00,10.0345926285
2024.08.08 23:00:00,10.0377750397
2024.08.09 00:00:00,10.0401659012
2024.08.09 01:00:00,10.0423498154
2024.08.09 02:00:00,10.044467926
2024.08.09 03:00:00,10.0462818146
2024.08.09 04:00:00,10.047744751
2024.08.09 05:00:00,10.0488824844
2024.08.09 06:00:00,10.0500688553
2024.08.09 07:00:00,10.0512170792
2024.08.09 08:00:00,10.0521993637
2024.08.09 09:00:00,10.0531005859
2024.08.09 10:00:00,10.0538911819
2024.08.09 11:00:00,10.0539903641
2024.08.09 12:00:00,10.0527257919
2024.08.09 13:00:00,10.0507469177
2024.08.09 14:00:00,10.0487957001
2024.08.09 15:00:00,10.0466604233
2024.08.09 16:00:00,10.0463762283
2024.08.09 17:00:00,10.0469903946
2024.08.09 18:00:00,10.0471725464
2024.08.09 19:00:00,10.047492981
2024.08.09 20:00:00,10.0484371185
2024.08.09 21:00:00,10.0496301651
2024.08.09 22:00:00,10.0403251648
2024.08.09 23:00:00,10.0220413208
2024.08.10 00:00:00,10.0169143677
2024.08.10 01:00:00,10.0169153214
2024.08.10 02:00:00,10.0175609589
2024.08.10 03:00:00,10.0184440613
2024.08.10 04:00:00,10.0195932388
2024.08.10 05:00:00,10.0209722519
2024.08.10 06:00:00,10.022482872
2024.08.10 07:00:00,10.0240936279
2024.08.10 08:00:00,10.0256710052
2024.08.10 09:00:00,10.0270442963
2024.08.10 10:00:00,10.0277967453
2024.08.10 11:00:00,10.0274877548
2024.08.10 12:00:00,10.0268039703
2024.08.10 13:00:00,10.0268039703
2024.08.10 14:00:00,10.0273065567
2024.08.10 15:00:00,10.0280313492
2024.08.10 16:00:00,10.0236959457
2024.08.10 17:00:00,10.0237016678
2024.08.10 18:00:00,10.0252962112
2024.08.10 19:00:00,10.0271348953
2024.08.10 20:00:00,10.0290956497
2024.08.10 21:00:00,10.031208992
2024.08.10 22:00:00,10.0333757401
2024.08.10 23:00:00,10.0355186462
2024.08.11 00:00:00,10.0374956131
2024.08.11 01:00:00,10.0393276215
2024.08.11 02:00:00,10.0410108566
2024.08.11 03:00:00,10.0422267914
2024.08.11 04:00:00,10.0435304642
2024.08.11 05:00:00,10.0449905396
2024.08.11 06:00:00,10.0466156006
2024.08.11 07:00:00,10.0482263565
2024.08.11 08:00:00,10.0497350693
2024.08.11 09:00:00,10.0509262085
2024.08.11 10:00:00,10.0519828796
2024.08.11 11:00:00,10.0531835556
2024.08.11 12:00:00,10.0542564392
2024.08.11 13:00:00,10.0551643372
2024.08.11 14:00:00,10.0561332703
2024.08.11 15:00:00,10.057384491
2024.08.11 16:00:00,10.058637619
2024.08.11 17:00:00,10.0597801208
2024.08.11 18:00:00,10.0604705811
2024.08.11 19:00:00,10.0609970093
2024.08.11 20:00:00,10.0616083145
2024.08.11 21:00:00,10.0622930527
2024.08.11 22:00:00,10.0631046295
2024.08.11 23:00:00,10.0639133453
2024.08.12 00:00:00,10.0646677017
2024.08.12 01:00:00,10.0650997162
2024.08.12 02:00:00,10.0654401779
2024.08.12 03:00:00,10.0656614304
2024.08.12 04:00:00,10.0657367706
2024.08.12 05:00:00,10.0656099319
2024.08.12 06:00:00,10.0653095245
2024.08.12 07:00:00,10.0652313232
2024.08.12 08:00:00,10.0655260086
2024.08.12 09:00:00,10.0660810471
2024.08.12 10:00:00,10.0666131973
2024.08.12 11:00:00,10.0674085617
2024.08.12 12:00:00,10.0683298111
2024.08.12 13:00:00,10.0691747665
2024.08.12 14:00:00,10.0689105988
2024.08.12 15:00:00,10.0655488968
2024.08.12 16:00:00,10.0661249161
2024.08.12 17:00:00,10.0664567947
2024.08.12 18:00:00,10.0668497086
2024.08.12 19:00:00,10.0655441284
2024.08.12 20:00:00,10.0642824173
2024.08.12 21:00:00,10.0639162064
2024.08.12 22:00:00,10.0560350418
2024.08.12 23:00:00,10.0557308197
2024.08.13 00:00:00,10.0556297302
2024.08.13 01:00:00,10.0555810928
