Time [yyyy.MM.dd HH:mm:ss],NO3 [gN/m3]
2024.08.10 07:00:00,2.7953148674E-05
2024.08.10 08:00:00,3.41911909345E-05
2024.08.10 09:00:00,3.77752585337E-05
2024.08.10 10:00:00,3.91646753997E-05
2024.08.10 11:00:00,3.91501816921E-05
2024.08.10 12:00:00,3.90180430259E-05
2024.08.10 13:00:00,3.81081772503E-05
2024.08.10 14:00:00,3.67031716451E-05
2024.08.10 15:00:00,3.53990362782E-05
2024.08.10 16:00:00,3.39579673891E-05
2024.08.10 17:00:00,3.27990201185E-05
2024.08.10 18:00:00,3.1668041629E-05
2024.08.10 19:00:00,3.05240100715E-05
2024.08.10 20:00:00,2.95160152746E-05
2024.08.10 21:00:00,2.8540049243E-05
2024.08.10 22:00:00,2.76187347481E-05
2024.08.10 23:00:00,2.67635768978E-05
2024.08.11 00:00:00,2.59538701357E-05
2024.08.11 01:00:00,2.51835444942E-05
2024.08.11 02:00:00,2.44590610237E-05
2024.08.11 03:00:00,2.37851345446E-05
2024.08.11 04:00:00,2.31552130572E-05
2024.08.11 05:00:00,2.25531675824E-05
2024.08.11 06:00:00,2.19658959395E-05
2024.08.11 07:00:00,2.14083775063E-05
2024.08.11 08:00:00,2.08575129363E-05
2024.08.11 09:00:00,2.03403305932E-05
2024.08.11 10:00:00,1.98529851332E-05
2024.08.11 11:00:00,1.93583928194E-05
2024.08.11 12:00:00,1.88712801901E-05
2024.08.11 13:00:00,1.8386528609E-05
2024.08.11 14:00:00,1.79465405381E-05
2024.08.11 15:00:00,1.75231871253E-05
2024.08.11 16:00:00,1.71202027559E-05
2024.08.11 17:00:00,1.67289290403E-05
2024.08.11 18:00:00,1.63703844009E-05
2024.08.11 19:00:00,1.60433901328E-05
2024.08.11 20:00:00,1.57411923283E-05
2024.08.11 21:00:00,1.54500012286E-05
2024.08.11 22:00:00,1.51733374878E-05
2024.08.11 23:00:00,1.48978260768E-05
2024.08.12 00:00:00,1.46364718603E-05
2024.08.12 01:00:00,1.43767056215E-05
2024.08.12 02:00:00,1.4117327737E-05
2024.08.12 03:00:00,1.38631403388E-05
2024.08.12 04:00:00,1.36156741064E-05
2024.08.12 05:00:00,1.61523057614E-05
2024.08.12 06:00:00,2.15281343117E-05
2024.08.12 07:00:00,2.77108047158E-05
2024.08.12 08:00:00,3.24593238474E-05
2024.08.12 09:00:00,3.59234363714E-05
2024.08.12 10:00:00,3.84780214517E-05
2024.08.12 11:00:00,3.91559733544E-05
2024.08.12 12:00:00,3.95080896851E-05
2024.08.12 13:00:00,4.05361279263E-05
2024.08.12 14:00:00,4.10402426496E-05
2024.08.12 15:00:00,4.1172868805E-05
2024.08.12 16:00:00,4.04102065659E-05
2024.08.12 17:00:00,3.83353872166E-05
2024.08.12 18:00:00,3.71567730326E-05
2024.08.12 19:00:00,3.59682271664E-05
2024.08.12 20:00:00,3.49109504896E-05
2024.08.12 21:00:00,3.38435784215E-05
2024.08.12 22:00:00,3.27159323206E-05
2024.08.12 23:00:00,3.18424827128E-05
2024.08.13 00:00:00,3.09462993755E-05
2024.08.13 01:00:00,3.00366846204E-05
2024.08.13 02:00:00,2.9078199077E-05
2024.08.13 03:00:00,2.83488334389E-05
2024.08.13 04:00:00,2.76128848782E-05
2024.08.13 05:00:00,2.67726954917E-05
2024.08.13 06:00:00,2.59989865299E-05
2024.08.13 07:00:00,2.5358152925E-05
2024.08.13 08:00:00,2.46941945079E-05
2024.08.13 09:00:00,2.42996411544E-05
2024.08.13 10:00:00,2.36006253544E-05
2024.08.13 11:00:00,2.29045417655E-05
2024.08.13 12:00:00,2.2304664526E-05
2024.08.13 13:00:00,2.18033092096E-05
2024.08.13 14:00:00,2.13948114833E-05
2024.08.13 15:00:00,2.09729460039E-05
2024.08.13 16:00:00,2.0451936507E-05
2024.08.13 17:00:00,1.99298701773E-05
2024.08.13 18:00:00,1.95157626877E-05
2024.08.13 19:00:00,1.91465132957E-05
2024.08.13 20:00:00,1.87603855011E-05
2024.08.13 21:00:00,1.83695719898E-05
2024.08.13 22:00:00,1.80258921318E-05
2024.08.13 23:00:00,1.77068268385E-05
2024.08.14 00:00:00,1.73565331352E-05
2024.08.14 01:00:00,1.70027051354E-05
2024.08.14 02:00:00,1.65282053786E-05
2024.08.14 03:00:00,1.62589840329E-05
2024.08.14 04:00:00,1.59872670338E-05
2024.08.14 05:00:00,1.57092745212E-05
2024.08.14 06:00:00,1.54340450536E-05
