Time [yyyy.MM.dd HH:mm:ss],NO3 [gN/m3]
2024.08.26 08:00:00,4.3999848458E-06
2024.08.26 09:00:00,3.9950136852E-06
2024.08.26 10:00:00,3.59664954885E-06
2024.08.26 11:00:00,3.3854475987E-06
2024.08.26 12:00:00,3.34763740284E-06
2024.08.26 13:00:00,3.28498663293E-06
2024.08.26 14:00:00,3.18267461807E-06
2024.08.26 15:00:00,3.06102356262E-06
2024.08.26 16:00:00,2.96516282106E-06
2024.08.26 17:00:00,2.92281310976E-06
2024.08.26 18:00:00,2.91959395327E-06
2024.08.26 19:00:00,2.96488724416E-06
2024.08.26 20:00:00,3.02874900626E-06
2024.08.26 21:00:00,3.09053712044E-06
2024.08.26 22:00:00,3.12804695568E-06
2024.08.26 23:00:00,3.13897180604E-06
2024.08.27 00:00:00,3.15607212542E-06
2024.08.27 01:00:00,3.20420144817E-06
2024.08.27 02:00:00,3.3286719372E-06
2024.08.27 03:00:00,3.55493898496E-06
2024.08.27 04:00:00,3.84494933314E-06
2024.08.27 05:00:00,4.16325383412E-06
2024.08.27 06:00:00,4.46833610113E-06
2024.08.27 07:00:00,4.72629835713E-06
2024.08.27 08:00:00,4.94420191899E-06
2024.08.27 09:00:00,5.14345902047E-06
2024.08.27 10:00:00,5.33807997272E-06
2024.08.27 11:00:00,5.53193740416E-06
2024.08.27 12:00:00,5.95711935603E-06
2024.08.27 13:00:00,7.15777287041E-06
2024.08.27 14:00:00,9.16241242521E-06
2024.08.27 15:00:00,1.12595416795E-05
2024.08.27 16:00:00,1.24046082419E-05
2024.08.27 17:00:00,1.26604763864E-05
2024.08.27 18:00:00,1.26660834212E-05
2024.08.27 19:00:00,1.28186948132E-05
2024.08.27 20:00:00,1.27702223836E-05
2024.08.27 21:00:00,1.24335829241E-05
2024.08.27 22:00:00,1.19894812087E-05
2024.08.27 23:00:00,1.1597368939E-05
2024.08.28 00:00:00,1.12961633931E-05
2024.08.28 01:00:00,1.10537393994E-05
2024.08.28 02:00:00,1.09483771666E-05
2024.08.28 03:00:00,1.09014272311E-05
2024.08.28 04:00:00,1.08564909169E-05
2024.08.28 05:00:00,1.07552205009E-05
2024.08.28 06:00:00,1.05262997749E-05
2024.08.28 07:00:00,1.02397525552E-05
2024.08.28 08:00:00,1.00147517514E-05
2024.08.28 09:00:00,9.83992686088E-06
