Time [yyyy.MM.dd HH:mm:ss],dTR1 [g/m3]
2024.08.21 10:00:00,2.411139576E-05
2024.08.21 11:00:00,2.40695608227E-05
2024.08.21 12:00:00,2.40378285525E-05
2024.08.21 13:00:00,2.39632245211E-05
2024.08.21 14:00:00,2.39076143771E-05
2024.08.21 15:00:00,2.38726934185E-05
2024.08.21 16:00:00,2.38103293668E-05
2024.08.21 17:00:00,2.37432814174E-05
2024.08.21 18:00:00,2.37127096625E-05
2024.08.21 19:00:00,2.36672876781E-05
2024.08.21 20:00:00,2.36402211158E-05
2024.08.21 21:00:00,2.36267314904E-05
2024.08.21 22:00:00,2.36165869865E-05
2024.08.21 23:00:00,2.36002379097E-05
2024.08.22 00:00:00,2.35802963289E-05
2024.08.22 01:00:00,2.35567476921E-05
2024.08.22 02:00:00,2.35324368987E-05
2024.08.22 03:00:00,2.35041115957E-05
2024.08.22 04:00:00,2.34714661929E-05
2024.08.22 05:00:00,2.34489107243E-05
2024.08.22 06:00:00,2.3419936042E-05
2024.08.22 07:00:00,2.33595892496E-05
2024.08.22 08:00:00,2.32755610341E-05
2024.08.22 09:00:00,2.32148540817E-05
2024.08.22 10:00:00,2.31670655921E-05
2024.08.22 11:00:00,2.30838850257E-05
2024.08.22 12:00:00,2.30576824833E-05
2024.08.22 13:00:00,2.30241148529E-05
2024.08.22 14:00:00,2.29805591516E-05
2024.08.22 15:00:00,2.29627858062E-05
2024.08.22 16:00:00,2.28996614169E-05
2024.08.22 17:00:00,2.28507087741E-05
2024.08.22 18:00:00,2.28295939451E-05
2024.08.22 19:00:00,2.28193293879E-05
2024.08.22 20:00:00,2.28050903388E-05
2024.08.22 21:00:00,2.27962646022E-05
2024.08.22 22:00:00,2.27877771977E-05
2024.08.22 23:00:00,2.27667605941E-05
2024.08.23 00:00:00,2.27467426157E-05
2024.08.23 01:00:00,2.27234831982E-05
2024.08.23 02:00:00,2.27000309678E-05
2024.08.23 03:00:00,2.26807133004E-05
2024.08.23 04:00:00,2.26578795264E-05
2024.08.23 05:00:00,2.26280117204E-05
2024.08.23 06:00:00,2.26007196034E-05
2024.08.23 07:00:00,2.25649400818E-05
2024.08.23 08:00:00,2.25134426728E-05
2024.08.23 09:00:00,2.24658360821E-05
2024.08.23 10:00:00,2.24165378313E-05
2024.08.23 11:00:00,2.23774350161E-05
2024.08.23 12:00:00,2.23360111704E-05
2024.08.23 13:00:00,2.22842954827E-05
2024.08.23 14:00:00,2.22221660806E-05
2024.08.23 15:00:00,2.22088328883E-05
2024.08.23 16:00:00,2.21725149459E-05
2024.08.23 17:00:00,2.21032205445E-05
2024.08.23 18:00:00,2.20730744331E-05
2024.08.23 19:00:00,2.20637521124E-05
2024.08.23 20:00:00,2.20504971367E-05
2024.08.23 21:00:00,2.2033096684E-05
2024.08.23 22:00:00,2.20232468564E-05
2024.08.23 23:00:00,2.19918674702E-05
2024.08.24 00:00:00,2.19649700739E-05
2024.08.24 01:00:00,2.19369612751E-05
2024.08.24 02:00:00,2.19080939132E-05
2024.08.24 03:00:00,2.18820914597E-05
2024.08.24 04:00:00,2.1855947125E-05
2024.08.24 05:00:00,2.18283312279E-05
2024.08.24 06:00:00,2.17922897718E-05
2024.08.24 07:00:00,2.17593224079E-05
2024.08.24 08:00:00,2.17180750042E-05
2024.08.24 09:00:00,2.16719963646E-05
2024.08.24 10:00:00,2.16380431084E-05
2024.08.24 11:00:00,2.16088847083E-05
2024.08.24 12:00:00,2.15770287468E-05
2024.08.24 13:00:00,2.15473683056E-05
2024.08.24 14:00:00,2.15099498746E-05
2024.08.24 15:00:00,2.15205782297E-05
2024.08.24 16:00:00,2.15220861719E-05
2024.08.24 17:00:00,2.14420488192E-05
2024.08.24 18:00:00,2.13709790842E-05
2024.08.24 19:00:00,2.13412040466E-05
2024.08.24 20:00:00,2.11369460885E-05
2024.08.24 21:00:00,2.09976915357E-05
2024.08.24 22:00:00,2.10283978959E-05
2024.08.24 23:00:00,2.10110538319E-05
2024.08.25 00:00:00,2.09564223042E-05
2024.08.25 01:00:00,2.09111040022E-05
2024.08.25 02:00:00,2.085122469E-05
2024.08.25 03:00:00,2.07881403185E-05
2024.08.25 04:00:00,2.07197408599E-05
