x1,y1,x2,y2
6.388986,62.465832999999996,6.388720062274269,62.46609575312083
6.5631407,62.481624000000004,6.56315349481559,62.482031001146154
6.56315349481559,62.482031001146154,6.563619382199362,62.48213105748864
6.563697126545899,62.47945102519563,6.564173371932599,62.48011301661502
6.563606197060765,62.48117315144814,6.5631407,62.481624000000004
6.5660762,62.482175999999995,6.5671756728249155,62.48248974619104
6.5671756728249155,62.48248974619104,6.5674223,62.482975999999994
6.5616910679832445,62.47847591196743,6.562804942277691,62.47882996535675
6.566737009018473,62.484451970120006,6.565659010136926,62.48474338749547
6.563619382199362,62.48213105748864,6.564674705327052,62.482168300458305
6.56727338888727,62.48392750117748,6.566737009018473,62.484451970120006
6.565659010136926,62.48474338749547,6.5650409,62.48480300000001
6.5623188072874745,62.48483914397147,6.5610297,62.484871000000005
6.5610297,62.484871000000005,6.5597242496198405,62.48483770019287
6.5563389,62.47840299999999,6.55741880817108,62.478307598870416
6.55838344021914,62.48476880175732,6.5570493,62.484674000000005
6.5590122,62.478304999999985,6.5603566,62.47835499999999
6.5603566,62.47835499999999,6.5616910679832445,62.47847591196743
6.5650409,62.48480300000001,6.563528318475856,62.484815371163116
6.554481265765703,62.4844119539486,6.553160183836304,62.48425481203256
6.551885119675411,62.48409609525698,6.5506270107668945,62.48415356938339
6.5506270107668945,62.48415356938339,6.549646478493592,62.48441814662014
6.549646478493592,62.48441814662014,6.5484305520110695,62.4845243739419
6.563528318475856,62.484815371163116,6.5623188072874745,62.48483914397147
6.5597242496198405,62.48483770019287,6.55838344021914,62.48476880175732
6.5570493,62.484674000000005,6.555761389181452,62.4845364935834
6.555761389181452,62.4845364935834,6.554481265765703,62.4844119539486
6.553160183836304,62.48425481203256,6.551885119675411,62.48409609525698
6.54196517629707,62.4834430887389,6.540898100096166,62.48330620159486
6.56405109509321,62.48059073101142,6.563606197060765,62.48117315144814
6.5484305520110695,62.4845243739419,6.5469696,62.48436900000001
6.5382029,62.48297900000001,6.536986445069752,62.482618973946664
6.5469696,62.48436900000001,6.545766114554278,62.484184258603825
6.545766114554278,62.484184258603825,6.5444555,62.48396400000002
6.5444555,62.48396400000002,6.543075231051852,62.48366630745837
6.53977459174494,62.483198042430686,6.5382029,62.48297900000001
6.543075231051852,62.48366630745837,6.54196517629707,62.4834430887389
6.540898100096166,62.48330620159486,6.53977459174494,62.483198042430686
6.536986445069752,62.482618973946664,6.535921510496322,62.48229523577326
6.528249156805311,62.48186762549034,6.526926385432963,62.48171963764682
6.535921510496322,62.48229523577326,6.534750065751695,62.482056635984144
6.5255234008585346,62.481627828553414,6.5246587,62.48188900000001
6.5246587,62.48188900000001,6.5234269,62.481936000000005
6.534750065751695,62.482056635984144,6.5334492102627015,62.48191253934717
6.5334492102627015,62.48191253934717,6.532201881635775,62.48189123853324
6.532201881635775,62.48189123853324,6.5308628,62.481894000000004
6.519482609240633,62.48164932903819,6.518084200431503,62.48137791383709
6.5308628,62.481894000000004,6.529637212970933,62.481879250883914
6.51694550962644,62.481243761798915,6.5157688,62.48128700000001
6.529637212970933,62.481879250883914,6.528249156805311,62.48186762549034
6.526926385432963,62.48171963764682,6.5255234008585346,62.481627828553414
6.513055886128979,62.48124238093552,6.5124982,62.48124500000001
6.5124982,62.48124500000001,6.511835496687923,62.481252936550796
6.511835496687923,62.481252936550796,6.511428738369707,62.48128525214739
6.511428738369707,62.48128525214739,6.5107364,62.48134999999999
6.5107364,62.48134999999999,6.5106846,62.48159499999999
6.5106846,62.48159499999999,6.5110044,62.481694999999995
6.5110044,62.481694999999995,6.511441271742928,62.481806805162634
6.511441271742928,62.481806805162634,6.5121203,62.481866999999994
6.5121203,62.481866999999994,6.5127594,62.48192599999999
6.5127594,62.48192599999999,6.5132831,62.48218500000001
6.5132831,62.48218500000001,6.513270797182184,62.48250681532606
6.5133039,62.482729,6.512675754462686,62.48275342506145
6.513270797182184,62.48250681532606,6.5133039,62.482729
6.512675754462686,62.48275342506145,6.511786855067392,62.48275488351816
6.511786855067392,62.48275488351816,6.511113240994072,62.4826979512282
6.511113240994072,62.4826979512282,6.510752507456971,62.482670638230495
6.510752507456971,62.482670638230495,6.510226636640959,62.48262189644012
6.510226636640959,62.48262189644012,6.509420751907076,62.48253436654583
6.509420751907076,62.48253436654583,6.508715713079795,62.48242036015547
6.508715713079795,62.48242036015547,6.5082144,62.482335000000006
6.5082144,62.482335000000006,6.5076042,62.482293000000006
6.5076042,62.482293000000006,6.507084870338947,62.48225750862138
6.507084870338947,62.48225750862138,6.5064126,62.482393000000016
6.5064126,62.482393000000016,6.505791980895025,62.48247222797085
6.505791980895025,62.48247222797085,6.504908301633712,62.48283553191566
6.504908301633712,62.48283553191566,6.504270013069805,62.48326367652656
6.504270013069805,62.48326367652656,6.503364040190424,62.48375451068244
6.503364040190424,62.48375451068244,6.50229304247537,62.483999880662104
6.50229304247537,62.483999880662104,6.501250017257074,62.484034036044676
6.501250017257074,62.484034036044676,6.499788361933904,62.48385145017851
6.499788361933904,62.48385145017851,6.4985660850108,62.48354680829783
6.4985660850108,62.48354680829783,6.497403773877786,62.48329914387588
6.497403773877786,62.48329914387588,6.496081103291489,62.48311436391365
6.496081103291489,62.48311436391365,6.494929209824744,62.48295995226897
6.494929209824744,62.48295995226897,6.49352793140174,62.48283006426654
6.49352793140174,62.48283006426654,6.492305191421523,62.482986473271104
6.492305191421523,62.482986473271104,6.491227744465367,62.48328402850016
6.491227744465367,62.48328402850016,6.489911944264587,62.48351833544168
6.489911944264587,62.48351833544168,6.48859875366889,62.48368772134858
6.48859875366889,62.48368772134858,6.487262819562208,62.48379271221854
6.487262819562208,62.48379271221854,6.486086279814678,62.483847668734995
6.486086279814678,62.483847668734995,6.484984580928721,62.48395197942516
6.484984580928721,62.48395197942516,6.4836684,62.48415299999999
6.4836684,62.48415299999999,6.4821072189677835,62.48417476043512
6.4821072189677835,62.48417476043512,6.481017567811835,62.48404664694574
