Time [yyyy.MM.dd HH:mm:ss],NO3 [gN/m3]
2024.09.24 02:00:00,1.55059278768E-05
2024.09.24 03:00:00,1.5513098333E-05
2024.09.24 04:00:00,1.55200941663E-05
2024.09.24 05:00:00,1.55259367602E-05
2024.09.24 06:00:00,1.55303841893E-05
2024.09.24 07:00:00,1.5534047634E-05
2024.09.24 08:00:00,1.55373545567E-05
2024.09.24 09:00:00,1.5544002963E-05
2024.09.24 10:00:00,1.55543639266E-05
2024.09.24 11:00:00,1.5562714907E-05
2024.09.24 12:00:00,1.55614216055E-05
2024.09.24 13:00:00,1.55636189447E-05
2024.09.24 14:00:00,1.55655816343E-05
2024.09.24 15:00:00,1.55673606059E-05
2024.09.24 16:00:00,1.5571631593E-05
2024.09.24 17:00:00,1.55739435286E-05
2024.09.24 18:00:00,1.55770485435E-05
2024.09.24 19:00:00,1.5580902982E-05
2024.09.24 20:00:00,1.55858760991E-05
2024.09.24 21:00:00,1.5591216652E-05
2024.09.24 22:00:00,1.55929355969E-05
2024.09.24 23:00:00,1.5590521798E-05
2024.09.25 00:00:00,1.55893085321E-05
2024.09.25 01:00:00,1.5587955204E-05
2024.09.25 02:00:00,1.55846992129E-05
2024.09.25 03:00:00,1.55813741003E-05
2024.09.25 04:00:00,1.55787965923E-05
2024.09.25 05:00:00,1.5575755242E-05
2024.09.25 06:00:00,1.5572319171E-05
2024.09.25 07:00:00,1.55642410391E-05
2024.09.25 08:00:00,1.5558254745E-05
2024.09.25 09:00:00,1.55488178279E-05
2024.09.25 10:00:00,1.55415291374E-05
2024.09.25 11:00:00,1.55297293531E-05
2024.09.25 12:00:00,1.55184352479E-05
2024.09.25 13:00:00,1.55059769895E-05
2024.09.25 14:00:00,1.54941280925E-05
2024.09.25 15:00:00,1.54843128257E-05
2024.09.25 16:00:00,1.54782192112E-05
2024.09.25 17:00:00,1.54738045239E-05
2024.09.25 18:00:00,1.54679146362E-05
2024.09.25 19:00:00,1.54507579282E-05
2024.09.25 20:00:00,1.53992332343E-05
2024.09.25 21:00:00,1.53446235345E-05
2024.09.25 22:00:00,1.5331652321E-05
2024.09.25 23:00:00,1.53310174937E-05
2024.09.26 00:00:00,1.53308101289E-05
2024.09.26 01:00:00,1.5331652321E-05
2024.09.26 02:00:00,1.53338805831E-05
